id,type,text1,text2,text3,text4,text5,notes
module_hightech_armour,SHIP,全ステーション防御マトリックスの哲学の実用的な適用において発見された特定のギャップを埋めるために設計された巨大なルネットです。高度なプレーティングは、準結晶の異常な特性と3Dナノチューブメッシュを利用する洗練されたナノフォージ生産技術を必要とします。このハイテク材料科学は、代替品よりも低い質量と体積で同等の装甲保護を可能にしますが、利点は製造と組み立てプロセスの煩雑さによってやや相殺されます。このモジュールを構築し、戦闘ダメージを受けた後に交換部品を再統合するには、専門の技術者が必要です。,,,,,
module_hightech_citadel,SHIP,強力なシールド、高度な装甲、エネルギー兵器を備えた高度なシタデルです。このモジュールは、専門モジュール全ステーション防御マトリックス哲学の実用的な適用における特定のギャップを埋めるために設計されました。専用シールドモジュールのカバレッジを超えて拡張されるため、その独自のシールドジェネレーターは、パラゴンクラス戦艦に搭載された要塞シールドシステムの適応です。,,,,,
derelict_mothership_bow_module,SHIP,小型の装甲モジュールで、通常は小型のタレットを2つ搭載しており、小惑星防御や採掘に使用されます。シールドエミッターはありませんが、このユニットは専用のパワーフラックスサブシステムを備えているため、緊急電源障害が発生した場合でも母艦が無防備にならないようになっています。,,,,,
derelict_mothership_pod_engine_left,SHIP,独自のパワーフラックスサブシステムと小型の採掘およびインパクター防御タレットを備えた装甲エンジンポッドです。無数のサイクルにわたって、母艦が最も過酷な条件下でも運用できるように設計されています。,,,,,
derelict_mothership_pod_s_right,SHIP,独自のバックアップリアクターとフラックスグリッドを備えた小型ガンポッドです。タレットは一般的にインパクター防御に特化しています。,,,,,
derelict_mothership_pod_m_right,SHIP,通常、中型クラスの採掘ブラスターを搭載しており、母艦が追加の探査プローブを生産するために必要な材料をより効率的に収穫できるようにするガンポッドです。,,,,,
derelict_mothership_pod_m_left,SHIP,軽いインパクター対策武器と通常は中型クラスの採掘ブラスターを備えたガンポッドで、母艦が追加の探査プローブを生産するために必要な材料をより効率的に収穫できるようにします。,,,,,
derelict_mothership_sensor_mast,SHIP,探査母艦の前方センサーマストで、尊敬に値するインパクター対策タレットと採掘ブラスターを搭載しており、長距離調査の長期ミッションを支援するための材料収穫を助けます。火力は軽く、主に実用的ですが、カジュアルな海賊の略奪者を抑制します。,,,,,
remnant_armour3,SHIP,ハイテクナノフォージ材料技術を特徴とする装甲モジュールです。特異な美的マクロからナノスケールのフラクタル準結晶形態のシームレスな統合は、AI設計を示唆しています。,,,,,
remnant_weapon_platform1,SHIP,AI設計の先進的な武器プラットフォームです。内部のライフサポートボリュームはなく、メンテナンスドローン用のオープン真空アクセスチューブは人間の技術者には小さすぎます。特異な美的マクロからナノスケールのフラクタル準結晶形態のシームレスな統合を特徴としています。,,,,,
remnant_shield2,SHIP,強力なシールドを利用し、ミサイルや戦闘機を非人間的な効率で粉砕するデュアル・パラディンPDターレットを搭載した、高度なAI設計の防御モジュールです。独特の美的マクロからナノスケールのフラクタル準結晶形態がシームレスに統合されています。,,,,,
remnant_hangar1,SHIP,高度なAI設計の支援戦闘機ハンガーです。内部の戦闘機修理およびメンテナンス空間はほぼ真空状態に保たれ、生命維持や安全要件がないため、非人間的な効率に最適化されています。PDカバレッジは控えめで、防御ターレットはストライクファイターや機会を狙うフリゲートを抑制します。装甲は独特の美的マクロからナノスケールのフラクタル準結晶形態がシームレスに統合されています。,,,,,
